From,To ,Capacity,CU (%)
2880021,2792290,3,0.113895216
2828999,2778281,6,0.227790433
3689383,2911900,6,0.227790433
2778275,1819710,3,0.113895216
2778281,2888122,12,0.455580866
2888122,1819710,66,2.505694761
3066489,1819710,9,0.341685649
2911900,2926995,36,1.366742597
2893405,2888122,3,0.113895216
3680637,2791786,3,0.113895216
3791275,2813744,6,0.227790433
2792574,2813666,3,0.113895216
2791679,2795150,3,0.113895216
3535705,3529470,3,0.113895216
2813656,578828,3,0.113895216
3529413,3492114,3,0.113895216
3535595,2811919,3,0.113895216
2793279,2813643,3,0.113895216
2789235,2767870,3,0.113895216
2830948,2892733,3,0.113895216
3458798,3460558,3,0.113895216
3459026,578828,3,0.113895216
2789818,2809803,3,0.113895216
3593393,3611353,3,0.113895216
2837036,2817457,3,0.113895216
3535578,2811919,3,0.113895216
3530605,3746496,3,0.113895216
3406302,2810989,6,0.227790433
2793267,578828,3,0.113895216
2795993,578828,122,4.6317388
2765335,2809803,6,0.227790433
2795150,3513033,9,0.341685649
2815818,2894186,30,1.138952164
3492034,578828,3,0.113895216
3535590,2795981,3,0.113895216
3826065,3441537,3,0.113895216
2813666,578828,9,0.341685649
3598421,3491083,3,0.113895216
2817449,2894186,3,0.113895216
3529475,3513033,3,0.113895216
2817918,2812099,3,0.113895216
2791622,3441537,3,0.113895216
2792363,578828,3,0.113895216
2795102,578828,3,0.113895216
3727170,2889086,3,0.113895216
3513033,578828,117,4.44191344
2817430,3513033,3,0.113895216
3559726,2811919,3,0.113895216
3843227,578828,109,4.138192863
2789364,2791708,3,0.113895216
3529397,3513033,3,0.113895216
3541551,2812099,3,0.113895216
2791708,2810989,9,0.341685649
3529449,3513033,3,0.113895216
2831552,2829033,3,0.113895216
2813785,2831705,3,0.113895216
2817431,2829012,3,0.113895216
3269053,2813652,3,0.113895216
3535588,3513033,3,0.113895216
2831546,2813695,3,0.113895216
2840837,578828,78,2.961275626
3529405,3513033,3,0.113895216
3519038,578828,3,0.113895216
2796201,2812008,3,0.113895216
2767874,2767870,3,0.113895216
2811934,3513033,3,0.113895216
3480656,578828,3,0.113895216
3529414,3513033,3,0.113895216
3519342,3492093,3,0.113895216
3491083,2774359,9,0.341685649
2813671,2831705,3,0.113895216
2789813,3353280,3,0.113895216
2825005,2813744,3,0.113895216
2789593,2789737,3,0.113895216
3292260,2813744,3,0.113895216
3353280,3441537,15,0.569476082
3460558,578828,9,0.341685649
2794267,2812099,6,0.227790433
2813615,578828,3,0.113895216
2811338,2774359,9,0.341685649
2789602,2788240,3,0.113895216
2813083,2831705,3,0.113895216
2813607,2831705,3,0.113895216
3536032,3513033,3,0.113895216
2791644,2767870,3,0.113895216
2789647,2812060,15,0.569476082
2789907,3441537,3,0.113895216
2788635,2765335,3,0.113895216
3475052,2892740,3,0.113895216
3787344,2809803,3,0.113895216
3529646,3513033,3,0.113895216
2812128,2774359,3,0.113895216
2788408,3441537,15,0.569476082
3550187,2840837,3,0.113895216
3535583,3513033,3,0.113895216
2815815,2817457,3,0.113895216
3400569,2813744,3,0.113895216
2795930,2812060,3,0.113895216
2813679,578828,3,0.113895216
2811919,578828,18,0.683371298
3480815,3513033,3,0.113895216
3170978,2795150,3,0.113895216
3459332,578828,3,0.113895216
3529430,3513033,3,0.113895216
2791702,2807543,3,0.113895216
3510803,3468055,3,0.113895216
3079913,2813744,3,0.113895216
2793229,578828,9,0.341685649
2794348,2812060,6,0.227790433
3492114,578828,6,0.227790433
2813806,2813744,12,0.455580866
3530712,3513033,3,0.113895216
3468055,578828,9,0.341685649
3461430,3459859,3,0.113895216
3412120,2788408,3,0.113895216
2815813,2894186,30,1.138952164
3472371,578828,3,0.113895216
2809772,2789570,3,0.113895216
3459000,578828,6,0.227790433
2811920,578828,3,0.113895216
3591648,2793229,3,0.113895216
2788240,3353280,6,0.227790433
3529375,3513033,3,0.113895216
3842762,2813090,3,0.113895216
2788293,2767870,3,0.113895216
2812095,2832296,3,0.113895216
2810989,2840837,48,1.822323462
2811929,2795981,3,0.113895216
3591512,2796010,3,0.113895216
2813643,578828,6,0.227790433
3067723,2796207,9,0.341685649
2833934,2829076,3,0.113895216
2795981,578828,24,0.911161731
2809803,2812008,21,0.797266515
3480789,3492159,3,0.113895216
3047102,2810989,9,0.341685649
3480610,3459859,3,0.113895216
2831045,2829033,3,0.113895216
2788600,2791708,3,0.113895216
3613256,2831705,3,0.113895216
3146798,3441537,6,0.227790433
2796207,2796010,12,0.455580866
2789792,2789737,3,0.113895216
2803447,2815818,6,0.227790433
3492103,578828,3,0.113895216
3492180,578828,3,0.113895216
2831517,2813695,3,0.113895216
3499796,2817457,6,0.227790433
2813872,578828,3,0.113895216
3529377,3492159,3,0.113895216
3491954,578828,3,0.113895216
2807569,2810989,3,0.113895216
2788622,2767870,3,0.113895216
2788654,2789624,3,0.113895216
2791408,3047102,3,0.113895216
3580369,2787719,3,0.113895216
3448752,3513033,3,0.113895216
2813090,578828,6,0.227790433
2789624,2810989,6,0.227790433
2813853,3103144,3,0.113895216
2789657,2811338,3,0.113895216
2767870,2840837,24,0.911161731
3315984,3513033,3,0.113895216
2774359,578828,33,1.25284738
2812008,578828,30,1.138952164
2789751,3047102,3,0.113895216
2809823,2794267,3,0.113895216
3480694,3459859,3,0.113895216
2794871,2774359,3,0.113895216
2803450,2813744,3,0.113895216
2788470,3441537,3,0.113895216
3459700,3468055,3,0.113895216
3529470,3513033,6,0.227790433
3490879,2774359,3,0.113895216
3529664,3492159,3,0.113895216
3529408,3513033,3,0.113895216
2789737,2788408,9,0.341685649
2812060,578828,412,15.64160972
2789518,3491083,3,0.113895216
3492192,578828,3,0.113895216
2791632,2767870,3,0.113895216
2813081,2831705,3,0.113895216
3480808,3513033,3,0.113895216
2788614,3441537,3,0.113895216
3479665,3459859,3,0.113895216
2817849,3499796,3,0.113895216
3593413,3611415,3,0.113895216
2797053,3406302,3,0.113895216
3591734,3611468,3,0.113895216
2922729,2787719,3,0.113895216
3768131,578828,3,0.113895216
3755016,2810989,3,0.113895216
3458906,3460558,3,0.113895216
2813802,2832296,3,0.113895216
2812070,578828,3,0.113895216
2812099,578828,15,0.569476082
3529453,3746496,3,0.113895216
3529760,3513033,3,0.113895216
2813611,2831705,3,0.113895216
3646330,3199818,3,0.113895216
2811990,2831705,3,0.113895216
2803449,3090509,3,0.113895216
3510739,3513033,3,0.113895216
2796010,578828,48,1.822323462
3458031,3441537,3,0.113895216
2796969,2774359,3,0.113895216
2817457,2892764,45,1.708428246
3510750,578828,3,0.113895216
2821408,2831705,3,0.113895216
3480857,3459859,3,0.113895216
2788327,3353280,3,0.113895216
2812045,578828,3,0.113895216
2812093,2827071,3,0.113895216
3529422,3513033,3,0.113895216
2792365,3513033,3,0.113895216
3492093,578828,6,0.227790433
3433507,2809803,3,0.113895216
3510805,578828,3,0.113895216
3102319,2812060,6,0.227790433
3058226,578828,3,0.113895216
3480861,3492159,3,0.113895216
2789256,2810989,3,0.113895216
3746496,578828,23,0.873196659
2811972,2831705,3,0.113895216
3529448,3746496,3,0.113895216
2789434,2789647,3,0.113895216
3480685,3459000,3,0.113895216
2812129,2831705,3,0.113895216
2812138,578828,9,0.341685649
2796202,2813666,3,0.113895216
3510854,578828,6,0.227790433
2813761,578828,3,0.113895216
2796221,2793229,3,0.113895216
3529370,3513033,3,0.113895216
2807543,3441537,6,0.227790433
2813695,2815813,9,0.341685649
3444703,3441537,3,0.113895216
2791662,2812008,3,0.113895216
2796037,578828,3,0.113895216
3529447,3746496,3,0.113895216
2837140,2817457,3,0.113895216
3529401,3513033,3,0.113895216
2813875,578828,3,0.113895216
2812028,578828,3,0.113895216
3456597,3441537,3,0.113895216
2788180,2767870,3,0.113895216
2813744,578828,225,8.54214123
3529426,3513033,3,0.113895216
3529662,3513033,3,0.113895216
3669086,2813744,6,0.227790433
3510735,3513033,3,0.113895216
3529418,3513033,3,0.113895216
2789570,3199818,6,0.227790433
2789892,3146798,3,0.113895216
3458982,3513033,3,0.113895216
3199818,3441537,12,0.455580866
3826797,3441537,3,0.113895216
3536016,2811919,3,0.113895216
2800141,3067723,3,0.113895216
2820227,3669086,3,0.113895216
3472784,578828,3,0.113895216
3441537,3843227,83,3.151100987
3480782,3513033,3,0.113895216
3458819,3510854,3,0.113895216
3519323,3513033,3,0.113895216
3492159,578828,15,0.569476082
3480816,578828,3,0.113895216
3459859,578828,18,0.683371298
3535719,2811919,3,0.113895216
2787719,2789647,9,0.341685649
2813652,2890305,6,0.227790433
3754997,3102319,3,0.113895216
2829076,2815818,6,0.227790433
3611144,3843227,3,0.113895216
2827120,2813806,3,0.113895216
2915516,2965580,3,0.113895216
2832372,2894178,6,0.227790433
2832393,2832296,3,0.113895216
2827012,2892740,3,0.113895216
3611485,3746496,3,0.113895216
3574768,2892740,3,0.113895216
2832296,2813744,12,0.455580866
2829013,2965580,3,0.113895216
3553809,2894186,3,0.113895216
2829025,2831705,3,0.113895216
2829009,2815813,6,0.227790433
3363223,2861139,3,0.113895216
2828945,2892713,3,0.113895216
2832421,2861139,3,0.113895216
3816458,2965580,3,0.113895216
3729807,2940393,3,0.113895216
2829012,2815818,6,0.227790433
3610928,3611468,3,0.113895216
2832413,2894186,3,0.113895216
2832364,2813744,3,0.113895216
2832419,2894186,3,0.113895216
2832401,2825095,3,0.113895216
3844997,2831705,3,0.113895216
2825087,2889101,9,0.341685649
2828942,2894186,3,0.113895216
2825078,2861204,3,0.113895216
2832434,2894186,3,0.113895216
2828936,2832498,3,0.113895216
2836555,2890305,3,0.113895216
3223311,2894186,3,0.113895216
2827082,2861139,3,0.113895216
2832416,2892764,6,0.227790433
2827018,2894178,3,0.113895216
2832375,2815813,3,0.113895216
2828938,2894186,3,0.113895216
2827015,2894186,3,0.113895216
2829026,3090509,6,0.227790433
2832448,2892733,3,0.113895216
2828743,3121701,3,0.113895216
2829655,2836571,3,0.113895216
2827118,2894186,3,0.113895216
2827001,2892764,3,0.113895216
3313080,3841583,3,0.113895216
3610878,3611469,3,0.113895216
2864061,2827008,3,0.113895216
2825095,2813744,9,0.341685649
2832286,2829072,3,0.113895216
2827080,2817457,3,0.113895216
3611469,2796010,6,0.227790433
2827067,2825087,6,0.227790433
2832346,2861139,12,0.455580866
2829047,3118184,3,0.113895216
2827057,2861139,3,0.113895216
3611163,3843227,3,0.113895216
3494046,3672713,3,0.113895216
3139307,2890305,3,0.113895216
3611415,2796010,6,0.227790433
2830837,2892733,3,0.113895216
2832498,2813744,6,0.227790433
2832356,2894186,3,0.113895216
2829021,2829072,3,0.113895216
3278927,2861705,3,0.113895216
2827051,3118184,3,0.113895216
2827060,2861139,3,0.113895216
2831705,3090509,86,3.264996203
2832354,2897189,3,0.113895216
2827034,3829211,3,0.113895216
2832269,3672282,3,0.113895216
3840500,3090509,3,0.113895216
2828931,3090509,6,0.227790433
3090509,2795993,116,4.403948368
2829030,2892764,3,0.113895216
2832510,3090509,3,0.113895216
2832394,2831705,3,0.113895216
2827068,2889101,3,0.113895216
2827069,2813806,3,0.113895216
3576415,2815818,3,0.113895216
2832367,2892740,3,0.113895216
2808379,2810989,3,0.113895216
2829072,3121701,9,0.341685649
2834868,3829211,6,0.227790433
3611118,3843227,3,0.113895216
3611353,3746496,6,0.227790433
2827089,2861139,3,0.113895216
2832415,2815813,3,0.113895216
2829033,2832346,9,0.341685649
2832392,2832416,3,0.113895216
3066139,2828931,3,0.113895216
3610867,3611338,3,0.113895216
3611329,3843227,3,0.113895216
3369963,2825095,3,0.113895216
3611338,2795981,12,0.455580866
3745773,3611338,3,0.113895216
2832300,2831705,3,0.113895216
2829058,3090509,3,0.113895216
3611320,3843227,3,0.113895216
2831712,3694803,3,0.113895216
2827075,2817457,3,0.113895216
2832294,2897189,3,0.113895216
2832485,2965580,3,0.113895216
3610879,3611338,3,0.113895216
2832432,2861139,3,0.113895216
2829044,2889101,3,0.113895216
2836571,2890305,6,0.227790433
2829041,3121701,3,0.113895216
2828745,3103144,3,0.113895216
2832500,2894186,3,0.113895216
2832471,3090509,3,0.113895216
3611148,2796010,3,0.113895216
2827004,2861705,3,0.113895216
2832481,2817457,3,0.113895216
2832457,2894186,3,0.113895216
2827008,3121701,6,0.227790433
2827047,2834868,3,0.113895216
2827074,2831705,3,0.113895216
2929933,2813806,3,0.113895216
3611468,2796010,15,0.569476082
2832395,2861204,3,0.113895216
3610871,3611468,3,0.113895216
2827071,2813744,6,0.227790433
2832369,2940393,3,0.113895216
3611157,3843227,3,0.113895216
2832437,2861139,3,0.113895216
2832519,2861139,3,0.113895216
3611130,3843227,3,0.113895216
3279258,2861120,3,0.113895216
2827077,2861120,3,0.113895216
2827098,2861139,3,0.113895216
3611143,3843227,3,0.113895216
3103824,3791275,3,0.113895216
2892707,2892764,3,0.113895216
2892726,2889101,3,0.113895216
3786452,3118184,3,0.113895216
2940391,3103144,3,0.113895216
2894188,2817457,3,0.113895216
2899122,2899123,3,0.113895216
2861203,2861705,3,0.113895216
3150764,2813744,90,3.416856492
2897086,2897189,3,0.113895216
3062243,2809803,3,0.113895216
2899116,2829026,3,0.113895216
3090847,2831705,3,0.113895216
2936972,2861705,3,0.113895216
3144598,3829211,9,0.341685649
2803422,2794348,3,0.113895216
3672282,2861705,6,0.227790433
2802341,2811338,3,0.113895216
2899095,3144598,3,0.113895216
2897074,2899111,3,0.113895216
2892764,2861705,140,5.315110099
2899119,2899111,3,0.113895216
3348058,2861705,3,0.113895216
2934486,2890305,3,0.113895216
2940342,2832372,3,0.113895216
2892713,2861705,6,0.227790433
3004315,2894186,3,0.113895216
2892740,2813744,24,0.911161731
2890305,2894178,24,0.911161731
2859343,3118184,6,0.227790433
3794157,2813744,3,0.113895216
2894178,2892764,74,2.809415338
2892755,2815818,6,0.227790433
2900316,2894186,3,0.113895216
3103910,2861705,3,0.113895216
2895248,2831705,3,0.113895216
2889086,578828,6,0.227790433
2864055,2829009,3,0.113895216
2795503,3064864,3,0.113895216
2895515,2894186,3,0.113895216
3829211,2831705,21,0.797266515
2892710,2803447,3,0.113895216
2890303,2813744,3,0.113895216
2899111,2892740,9,0.341685649
2940393,2861705,12,0.455580866
2897189,2894186,15,0.569476082
2938412,2861705,3,0.113895216
2895239,2815813,3,0.113895216
2940387,2894178,6,0.227790433
2798265,2810989,3,0.113895216
3429253,2940387,3,0.113895216
3057226,2861139,3,0.113895216
2897071,3103144,3,0.113895216
2861129,2861139,3,0.113895216
2940384,3103144,3,0.113895216
2861120,2813744,9,0.341685649
3835556,2831705,3,0.113895216
2940386,2894186,3,0.113895216
2822012,2940393,3,0.113895216
3610855,3611468,3,0.113895216
3121701,2861139,27,1.025056948
3611392,2795981,3,0.113895216
2813583,3067723,3,0.113895216
3841583,2831705,6,0.227790433
2899114,3144598,3,0.113895216
3108597,2889101,3,0.113895216
3672713,2861705,9,0.341685649
2934483,2812060,3,0.113895216
2899123,2894178,6,0.227790433
2892745,3118184,3,0.113895216
2936980,2861705,3,0.113895216
2892769,2817457,3,0.113895216
3103144,2894178,27,1.025056948
2861204,3150764,9,0.341685649
2861302,3672713,3,0.113895216
2965580,2813744,15,0.569476082
2894186,2861705,129,4.897494305
2897192,2897189,3,0.113895216
2899094,3103144,3,0.113895216
2861705,2812060,377,14.31283219
3429621,2892764,3,0.113895216
2892733,2817457,12,0.455580866
3614324,2795993,3,0.113895216
2859338,2813744,3,0.113895216
2889850,2859343,3,0.113895216
2861139,3150764,78,2.961275626
2889101,2861705,24,0.911161731
2897077,2827067,3,0.113895216
3118184,2861705,21,0.797266515
2859207,2892755,3,0.113895216
2940385,578828,3,0.113895216
2940474,2815813,3,0.113895216
3694803,2812138,6,0.227790433
3283748,2861705,3,0.113895216
3064864,3103144,6,0.227790433
2938409,3121701,3,0.113895216
2905346,3513033,3,0.113895216
2835684,2839409,9,0.341685649
2835211,2835579,3,0.113895216
3697233,2831324,3,0.113895216
2835834,2835438,3,0.113895216
2831276,2839409,6,0.227790433
2835964,2839409,3,0.113895216
2833929,2819959,3,0.113895216
2835783,2835579,3,0.113895216
2828318,1928917,12,0.455580866
2835206,2839424,3,0.113895216
2817175,2817320,3,0.113895216
2891991,3106556,6,0.227790433
2831259,1928917,3,0.113895216
2823974,1928917,24,0.911161731
2808984,2831555,6,0.227790433
2794673,1928917,6,0.227790433
2834081,2831023,3,0.113895216
2815597,3539277,6,0.227790433
2825651,1928917,3,0.113895216
2825649,1928917,39,1.480637813
2831171,2831200,3,0.113895216
2831301,2918826,3,0.113895216
2794043,2831457,18,0.683371298
2834022,1928917,9,0.341685649
2794104,3139293,9,0.341685649
2836909,2898768,6,0.227790433
2827897,2894152,3,0.113895216
2831253,3500410,3,0.113895216
2919497,2809414,3,0.113895216
2831012,2831538,3,0.113895216
2831020,2831218,3,0.113895216
2835750,2835684,3,0.113895216
2817212,2807174,3,0.113895216
2836025,2835579,3,0.113895216
2819955,2835977,3,0.113895216
2835830,2835579,3,0.113895216
3139293,2831043,12,0.455580866
2835680,2839256,3,0.113895216
2808915,2825649,9,0.341685649
3794365,2837057,3,0.113895216
3746341,2894152,3,0.113895216
3079609,3539277,3,0.113895216
2837066,2839445,3,0.113895216
2835168,2898768,3,0.113895216
2815587,3539277,3,0.113895216
2835875,2785726,6,0.227790433
2809287,3586690,3,0.113895216
2835326,2835465,9,0.341685649
3150736,2894152,6,0.227790433
2833465,2815621,3,0.113895216
2837029,2837057,3,0.113895216
2831206,2831511,3,0.113895216
2831457,1928917,24,0.911161731
2829312,1928917,3,0.113895216
2821513,2809414,3,0.113895216
2806856,2968811,3,0.113895216
2837228,2839998,6,0.227790433
2809414,2894152,12,0.455580866
2825633,1928917,3,0.113895216
2809036,3433204,3,0.113895216
3688735,2825649,3,0.113895216
2825652,2831511,3,0.113895216
2794677,2825649,3,0.113895216
2828853,2968811,3,0.113895216
2831289,2918826,3,0.113895216
2806645,2807183,3,0.113895216
2809278,2968811,3,0.113895216
2831560,2831505,3,0.113895216
2835465,2839409,12,0.455580866
3498647,2815597,3,0.113895216
2819606,2825656,6,0.227790433
2831361,3329802,3,0.113895216
2837045,2897057,6,0.227790433
2835412,2898768,3,0.113895216
2835291,2898768,3,0.113895216
2837013,2836928,3,0.113895216
2806833,2794043,3,0.113895216
3560071,2819606,3,0.113895216
2831378,2831081,3,0.113895216
2831145,2823978,3,0.113895216
2828848,2834025,3,0.113895216
2831232,1928917,12,0.455580866
2821516,2894152,3,0.113895216
2829306,1928917,3,0.113895216
2825631,1928917,3,0.113895216
2835259,2839445,6,0.227790433
2828855,2894152,3,0.113895216
2827875,2894152,3,0.113895216
2835275,2839409,3,0.113895216
2831193,2918826,3,0.113895216
2828320,1928917,12,0.455580866
2835406,2835985,3,0.113895216
2824011,2808984,3,0.113895216
2806619,2824037,3,0.113895216
2835438,2897057,9,0.341685649
2824041,2894152,3,0.113895216
2831534,2918826,3,0.113895216
2836924,2839445,3,0.113895216
2831490,2918826,3,0.113895216
2835918,2839445,6,0.227790433
2823981,1928917,3,0.113895216
2785726,2839445,15,0.569476082
2824709,2823974,3,0.113895216
2831390,2839409,3,0.113895216
2922962,1928917,3,0.113895216
2834098,1928917,3,0.113895216
2828842,2794674,3,0.113895216
2807154,2809414,3,0.113895216
2835593,2839409,3,0.113895216
2840187,2835993,3,0.113895216
2831077,2831200,3,0.113895216
2968811,1928917,69,2.619589977
2819959,2831268,6,0.227790433
2817837,2839409,3,0.113895216
2816192,2833416,3,0.113895216
2886373,2794043,3,0.113895216
2967368,3539277,3,0.113895216
2808666,2968811,3,0.113895216
2830941,2839256,3,0.113895216
2806938,2794673,3,0.113895216
2839334,3500410,3,0.113895216
2835645,2835579,3,0.113895216
